Delivery Status,Shipping Mode,delivery_time,profit,inventory_demand,Order Item Quantity
Late delivery,Standard Class,5,42.29000092,239.9600068,2
Advance shipping,Standard Class,2,40.49000168,239.9600068,2
Advance shipping,Standard Class,3,47.0,200.0,2
Advance shipping,Standard Class,3,33.79999924,200.0,2
Advance shipping,Standard Class,2,-72.5,200.0,2
Advance shipping,Standard Class,2,38.38999939,159.96000672,2
Late delivery,Standard Class,6,44.0,200.0,2
Advance shipping,Standard Class,3,13.0,100.0,2
Late delivery,Standard Class,5,47.52000046,200.0,2
Late delivery,Standard Class,5,30.69000053,200.0,2
Advance shipping,Standard Class,2,38.00999832,159.96000672,2
Advance shipping,Standard Class,2,5.940000057,159.96000672,2
Late delivery,Standard Class,6,11.18999958,200.0,2
Advance shipping,Standard Class,3,22.17000008,159.96000672,2
Late delivery,Standard Class,6,19.79999924,159.96000672,2
Late delivery,Standard Class,6,13.94999981,159.96000672,2
Advance shipping,Standard Class,2,2.940000057,200.0,2
Shipping on time,Standard Class,4,8.859999657,159.96000672,2
Late delivery,Standard Class,6,8.859999657,159.96000672,2
Advance shipping,Standard Class,3,38.22000122,200.0,2
Late delivery,Standard Class,5,-57.45000076,159.96000672,2
Shipping on time,Standard Class,4,-18.64999962,159.96000672,2
Late delivery,Standard Class,5,47.52999878,200.0,2
Late delivery,Standard Class,5,26.21999931,159.96000672,2
Late delivery,Standard Class,5,-164.8999939,200.0,2
Late delivery,Standard Class,6,26.19000053,200.0,2
Shipping on time,Standard Class,4,46.08000183,200.0,2
Advance shipping,Standard Class,2,-5.46999979,200.0,2
Advance shipping,Standard Class,3,7.679999828,159.96000672,2
Advance shipping,Standard Class,2,-40.79999924,200.0,2
Late delivery,Standard Class,6,6.050000191,200.0,2
Shipping on time,Standard Class,4,42.75,200.0,2
Advance shipping,Standard Class,3,25.0699997,159.96000672,2
Shipping on time,Standard Class,4,37.22999954,159.96000672,2
Late delivery,Standard Class,5,25.54999924,159.96000672,2
Advance shipping,Standard Class,2,46.31000137,280.0,2
Shipping on time,Standard Class,4,5.579999924,159.96000672,2
Advance shipping,Standard Class,3,33.75999832,200.0,2
Advance shipping,Standard Class,3,21.11000061,159.96000672,2
Late delivery,Standard Class,5,30.5699997,159.96000672,2
Late delivery,Standard Class,6,34.13000107,200.0,2
Late delivery,Standard Class,6,34.20999908,159.96000672,2
Advance shipping,Standard Class,3,10.27999973,200.0,2
Late delivery,Standard Class,5,29.70000076,200.0,2
Advance shipping,Standard Class,3,-4.5,200.0,2
Advance shipping,Standard Class,3,28.0699997,159.96000672,2
Late delivery,Standard Class,5,30.60000038,200.0,2
Late delivery,Standard Class,6,32.38000107,159.96000672,2
Advance shipping,Standard Class,2,42.24000168,200.0,2
Shipping on time,Standard Class,4,24.62999916,159.96000672,2
Shipping on time,Standard Class,4,24.63999939,200.0,2
Late delivery,Standard Class,6,6.599999905,200.0,2
Advance shipping,Standard Class,2,6.190000057,159.96000672,2
Late delivery,Standard Class,5,2.670000076,159.96000672,2
Shipping on time,Standard Class,4,30.79999924,200.0,2
Late delivery,Standard Class,6,14.52000046,100.0,2
Advance shipping,Standard Class,2,28.28000069,200.0,2
Advance shipping,Standard Class,2,39.15000153,200.0,2
Late delivery,Standard Class,6,16.70000076,159.96000672,2
Advance shipping,Standard Class,2,-160.0399933,159.96000672,2
Shipping on time,Standard Class,4,29.75,200.0,2
Late delivery,Standard Class,6,-110.8499985,159.96000672,2
Shipping on time,Standard Class,4,18.80999947,159.96000672,2
Late delivery,Standard Class,5,-21.0,200.0,2
Advance shipping,Standard Class,3,19.25,159.96000672,2
Late delivery,Standard Class,5,-99.58000183,159.96000672,2
Shipping on time,Standard Class,4,-215.8000031,200.0,2
Shipping on time,Standard Class,4,5.809999943,200.0,2
Late delivery,Standard Class,5,34.02999878,200.0,2
Late delivery,Standard Class,5,36.08000183,200.0,2
Advance shipping,Standard Class,3,30.34000015,200.0,2
Advance shipping,Standard Class,2,27.71999931,200.0,2
Advance shipping,Standard Class,3,36.90000153,200.0,2
Shipping on time,Standard Class,4,8.199999809,159.96000672,2
Advance shipping,Standard Class,2,-10.68999958,159.96000672,2
Advance shipping,Standard Class,3,10.0,200.0,2
Late delivery,Standard Class,6,37.59999847,200.0,2
Late delivery,Standard Class,5,40.65999985,280.0,2
Late delivery,Standard Class,5,20.79000092,159.96000672,2
Advance shipping,Standard Class,3,36.79999924,200.0,2
Late delivery,Standard Class,6,27.59000015,159.96000672,2
Advance shipping,Standard Class,2,-116.25,200.0,2
Late delivery,Standard Class,6,36.0,200.0,2
Late delivery,Standard Class,5,16.64999962,200.0,2
Advance shipping,Standard Class,2,17.39999962,159.96000672,2
Advance shipping,Standard Class,3,11.48999977,63.95999908,2
Shipping on time,Standard Class,4,3.5,191.96000672,2
Late delivery,Standard Class,5,8.579999924,207.9600068,2
Shipping on time,Standard Class,4,31.13999939,191.96000672,2
Shipping on time,Standard Class,4,3.369999886,99.95999908,2
Shipping on time,Standard Class,4,24.46999931,127.95999908,2
Advance shipping,Standard Class,2,1.870000005,87.95999908,2
Advance shipping,Standard Class,2,0.270000011,63.95999908,2
Advance shipping,Standard Class,3,9.239999771,87.95999908,2
Late delivery,Standard Class,5,-72.59999847,99.95999908,2
Late delivery,Standard Class,6,-4.099999905,79.95999908,2
Late delivery,Standard Class,5,-14.34000015,99.95999908,2
Late delivery,Standard Class,5,-49.95999908,119.95999908,2
Advance shipping,Standard Class,2,18.0,399.9599914,2
Advance shipping,Standard Class,3,51.02999878,399.9599914,2
Late delivery,Standard Class,5,-146.3899994,127.95999908,2
Late delivery,Standard Class,6,79.88999939,399.9599914,2
Advance shipping,Standard Class,3,14.07999992,399.9599914,2
Advance shipping,Standard Class,2,24.05999947,127.95999908,2
Advance shipping,Standard Class,2,44.99000168,239.9600068,2
Advance shipping,Standard Class,3,-186.2100067,239.9600068,2
Advance shipping,Standard Class,3,20.97999954,239.9600068,2
Advance shipping,Standard Class,3,8.18999958,239.9600068,2
Late delivery,Standard Class,6,32.75,239.9600068,2
Late delivery,Standard Class,5,20.39999962,239.9600068,2
Shipping on time,Standard Class,4,28.55999947,239.9600068,2
Shipping on time,Standard Class,4,24.19000053,239.9600068,2
Late delivery,Standard Class,5,-75.45999908,239.9600068,2
Late delivery,Standard Class,5,26.39999962,239.9600068,2
Advance shipping,Standard Class,3,19.04000092,159.96000672,2
Advance shipping,Standard Class,3,39.59000015,159.96000672,2
Late delivery,Standard Class,5,9.449999809,159.96000672,2
Advance shipping,Standard Class,2,17.67000008,200.0,2
Shipping on time,Standard Class,4,42.77000046,200.0,2
Advance shipping,Standard Class,2,33.11000061,159.96000672,2
Advance shipping,Standard Class,3,0.0,159.96000672,2
Advance shipping,Standard Class,2,7.400000095,200.0,2
Late delivery,Standard Class,5,7.480000019,200.0,2
Shipping on time,Standard Class,4,-68.30999756,200.0,2
Advance shipping,Standard Class,2,4.0,200.0,2
Shipping on time,Standard Class,4,32.11999893,191.96000672,2
Shipping on time,Standard Class,4,28.38999939,191.96000672,2
Shipping on time,Standard Class,4,1.580000043,87.95999908,2
Advance shipping,Standard Class,3,1.049999952,63.95999908,2
Advance shipping,Standard Class,2,23.03000069,127.95999908,2
Late delivery,Standard Class,6,20.69000053,99.95999908,2
Advance shipping,Standard Class,3,12.60000038,399.9599914,2
Shipping on time,Standard Class,4,81.98999786,399.9599914,2
Advance shipping,Standard Class,3,42.16999817,399.9599914,2
Late delivery,Standard Class,5,-494.9500122,399.9599914,2
Late delivery,Standard Class,5,54.86999893,399.9599914,2
Advance shipping,Standard Class,2,-116.5899963,139.96000672,2
Late delivery,Standard Class,6,66.23999786,399.9599914,2
Late delivery,Standard Class,5,-43.65000153,399.9599914,2
Advance shipping,Standard Class,3,24.25,399.9599914,2
Late delivery,Standard Class,6,91.19000244,399.9599914,2
Late delivery,Standard Class,5,23.62000084,399.9599914,2
Advance shipping,Standard Class,3,28.62999916,219.8800048,2
Late delivery,Standard Class,6,18.20000076,399.9599914,2
Late delivery,Standard Class,5,31.20000076,139.96000672,2
Advance shipping,Standard Class,3,56.95999908,399.9599914,2
Advance shipping,Standard Class,2,90.98999786,399.9599914,2
Advance shipping,Standard Class,2,14.76000023,399.9599914,2
Late delivery,Standard Class,6,-33.47999954,399.9599914,2
Shipping on time,Standard Class,4,-290.3699951,399.9599914,2
Advance shipping,Standard Class,2,10.72000027,139.96000672,2
Late delivery,Standard Class,6,80.62999725,399.9599914,2
Advance shipping,Standard Class,3,41.5,399.9599914,2
Advance shipping,Standard Class,3,3.359999895,120.0,2
Advance shipping,Standard Class,2,-198.7299957,399.9599914,2
Late delivery,Standard Class,5,34.5,399.9599914,2
Shipping on time,Standard Class,4,57.59000015,239.9600068,2
Shipping on time,Standard Class,4,18.0,239.9600068,2
Advance shipping,Standard Class,2,45.59000015,239.9600068,2
Advance shipping,Standard Class,3,31.19000053,239.9600068,2
Late delivery,Standard Class,5,30.87999916,239.9600068,2
Advance shipping,Standard Class,3,42.68000031,239.9600068,2
Late delivery,Standard Class,6,52.90999985,239.9600068,2
Shipping on time,Standard Class,4,-77.62999725,239.9600068,2
Late delivery,Standard Class,5,29.10000038,239.9600068,2
Advance shipping,Standard Class,2,-12.88000011,239.9600068,2
Advance shipping,Standard Class,3,31.75,239.9600068,2
Shipping on time,Standard Class,4,40.8199997,239.9600068,2
Advance shipping,Standard Class,3,-283.4500122,239.9600068,2
Late delivery,Standard Class,6,10.19999981,239.9600068,2
Shipping on time,Standard Class,4,51.33000183,239.9600068,2
Late delivery,Standard Class,5,43.52000046,239.9600068,2
Late delivery,Standard Class,6,55.79000092,239.9600068,2
Late delivery,Standard Class,5,36.25999832,239.9600068,2
Late delivery,Standard Class,5,25.65999985,239.9600068,2
Shipping on time,Standard Class,4,51.33000183,239.9600068,2
Late delivery,Standard Class,5,29.15999985,239.9600068,2
Advance shipping,Standard Class,3,52.90999985,239.9600068,2
Late delivery,Standard Class,6,27.45000076,239.9600068,2
Late delivery,Standard Class,6,-6.650000095,239.9600068,2
Advance shipping,Standard Class,3,25.34000015,239.9600068,2
Late delivery,Standard Class,5,-76.51000214,239.9600068,2
Late delivery,Standard Class,6,50.09999847,239.9600068,2
Late delivery,Standard Class,6,30.27000046,239.9600068,2
Late delivery,Standard Class,5,49.06000137,239.9600068,2
Shipping on time,Standard Class,4,36.52999878,239.9600068,2
Late delivery,Standard Class,5,-17.85000038,239.9600068,2
Advance shipping,Standard Class,2,12.75,239.9600068,2
Late delivery,Standard Class,5,-17.85000038,239.9600068,2
Shipping on time,Standard Class,4,39.31000137,239.9600068,2
Late delivery,Standard Class,6,28.21999931,239.9600068,2
Advance shipping,Standard Class,2,31.54999924,239.9600068,2
Late delivery,Standard Class,6,9.960000038,239.9600068,2
Late delivery,Standard Class,6,27.87999916,239.9600068,2
Shipping on time,Standard Class,4,36.15000153,239.9600068,2
Advance shipping,Standard Class,2,-64.73000336,239.9600068,2
Advance shipping,Standard Class,2,12.78999996,239.9600068,2
Advance shipping,Standard Class,3,7.380000114,239.9600068,2
Advance shipping,Standard Class,2,25.92000008,239.9600068,2
Late delivery,Standard Class,5,43.18999863,239.9600068,2
Advance shipping,Standard Class,3,42.22999954,239.9600068,2
Advance shipping,Standard Class,3,43.18999863,239.9600068,2
Late delivery,Standard Class,5,10.17000008,239.9600068,2
Shipping on time,Standard Class,4,18.0,239.9600068,2
Late delivery,Standard Class,5,-51.74000168,239.9600068,2
Shipping on time,Standard Class,4,33.74000168,239.9600068,2
Advance shipping,Standard Class,2,33.74000168,239.9600068,2
Late delivery,Standard Class,6,29.0,200.0,2
Shipping on time,Standard Class,4,27.71999931,200.0,2
Late delivery,Standard Class,5,8.619999886,200.0,2
Advance shipping,Standard Class,3,24.53000069,159.96000672,2
Advance shipping,Standard Class,2,24.53000069,159.96000672,2
Advance shipping,Standard Class,3,28.42000008,200.0,2
Advance shipping,Standard Class,3,-16.37000084,200.0,2
Late delivery,Standard Class,6,7.760000229,200.0,2
Late delivery,Standard Class,5,18.04999924,200.0,2
Late delivery,Standard Class,5,20.63999939,100.0,2
Shipping on time,Standard Class,4,11.82999992,280.0,2
Advance shipping,Standard Class,3,-58.88999939,159.96000672,2
Late delivery,Standard Class,6,30.04999924,200.0,2
Late delivery,Standard Class,6,0.959999979,200.0,2
Advance shipping,Standard Class,3,6.050000191,200.0,2
Shipping on time,Standard Class,4,33.59999847,200.0,2
Late delivery,Standard Class,5,-15.19999981,159.96000672,2
Advance shipping,Standard Class,2,10.73999977,200.0,2
Advance shipping,Standard Class,3,34.49000168,200.0,2
Advance shipping,Standard Class,3,35.90999985,200.0,2
Shipping on time,Standard Class,4,24.5699997,200.0,2
Shipping on time,Standard Class,4,21.15999985,159.96000672,2
Advance shipping,Standard Class,3,19.64999962,159.96000672,2
Shipping on time,Standard Class,4,32.13000107,200.0,2
Late delivery,Standard Class,5,2.869999886,159.96000672,2
Advance shipping,Standard Class,3,-62.95999908,159.96000672,2
Advance shipping,Standard Class,2,33.08000183,200.0,2
Late delivery,Standard Class,5,28.35000038,200.0,2
Late delivery,Standard Class,6,19.80999947,200.0,2
Late delivery,Standard Class,5,25.13999939,159.96000672,2
Late delivery,Standard Class,5,22.30999947,159.96000672,2
Advance shipping,Standard Class,3,0.930000007,200.0,2
Advance shipping,Standard Class,2,34.88000107,200.0,2
Late delivery,Standard Class,5,34.20999908,159.96000672,2
Shipping on time,Standard Class,4,33.47999954,159.96000672,2
Late delivery,Standard Class,6,34.93999863,159.96000672,2
Late delivery,Standard Class,6,15.38000011,100.0,2
Advance shipping,Standard Class,2,31.85000038,200.0,2
Advance shipping,Standard Class,3,40.5,200.0,2
Late delivery,Standard Class,5,1.799999952,200.0,2
Late delivery,Standard Class,5,22.52000046,159.96000672,2
Advance shipping,Standard Class,2,22.0,200.0,2
Shipping on time,Standard Class,4,42.24000168,200.0,2
Shipping on time,Standard Class,4,41.36000061,200.0,2
Advance shipping,Standard Class,2,31.94000053,200.0,2
Advance shipping,Standard Class,3,27.84000015,200.0,2
Advance shipping,Standard Class,2,12.18000031,159.96000672,2
Advance shipping,Standard Class,2,29.40999985,200.0,2
Shipping on time,Standard Class,4,-37.38000107,120.0,2
Advance shipping,Standard Class,3,-49.29000092,159.96000672,2
Late delivery,Standard Class,5,-20.14999962,159.96000672,2
Advance shipping,Standard Class,3,18.13999939,159.96000672,2
Advance shipping,Standard Class,3,23.51000023,159.96000672,2
Shipping on time,Standard Class,4,30.54000092,159.96000672,2
Late delivery,Standard Class,5,39.84000015,200.0,2
Shipping on time,Standard Class,4,19.92000008,159.96000672,2
Late delivery,Standard Class,5,13.93999958,159.96000672,2
Late delivery,Standard Class,5,14.93999958,100.0,2
Late delivery,Standard Class,5,14.43999958,120.0,2
Shipping on time,Standard Class,4,6.150000095,200.0,2
Shipping on time,Standard Class,4,21.5699997,200.0,2
Advance shipping,Standard Class,2,-9.600000381,120.0,2
Shipping on time,Standard Class,4,25.04000092,200.0,2
Advance shipping,Standard Class,3,22.0,200.0,2
Advance shipping,Standard Class,3,38.40000153,200.0,2
Late delivery,Standard Class,5,2.809999943,100.0,2
Shipping on time,Standard Class,4,23.47999954,200.0,2
Late delivery,Standard Class,6,9.0,200.0,2
Late delivery,Standard Class,5,27.22999954,200.0,2
Late delivery,Standard Class,6,24.30999947,127.95999908,2
Shipping on time,Standard Class,4,19.98999977,79.95999908,2
Advance shipping,Standard Class,2,12.11999989,99.95999908,2
Late delivery,Standard Class,6,11.39000034,79.95999908,2
Advance shipping,Standard Class,3,12.09000015,99.95999908,2
Late delivery,Standard Class,5,20.98999977,99.95999908,2
Shipping on time,Standard Class,4,18.71999931,207.9600068,2
Shipping on time,Standard Class,4,-143.6499939,399.9599914,2
Late delivery,Standard Class,5,49.40000153,399.9599914,2
Advance shipping,Standard Class,2,54.09000015,239.9600068,2
Advance shipping,Standard Class,3,8.369999886,239.9600068,2
Late delivery,Standard Class,6,5.460000038,239.9600068,2
Late delivery,Standard Class,6,6.800000191,239.9600068,2
Shipping on time,Standard Class,4,33.65999985,239.9600068,2
Advance shipping,Standard Class,3,-22.13999939,239.9600068,2
Advance shipping,Standard Class,2,27.98999977,159.96000672,2
Advance shipping,Standard Class,3,24.5,200.0,2
Advance shipping,Standard Class,3,34.49000168,200.0,2
Advance shipping,Standard Class,2,7.130000114,200.0,2
